group,n_storeys,N_obs,bias,se_est,mcse,raw_rel,jensen,bias/se,bias/mcse,bias_corrected,bias/se_corrected,bias_corrected/mcse
group_5s_02,5,5000.0,-0.0014951203807958002,0.04506325790709544,0.0006372907049693099,-0.00048231981912636633,-0.0010153486066007001,0.03317825763681382,2.346057096294541,-0.0014951203807958002,0.03317825763681382,2.346057096294541
group_5s_03,5,5000.0,-0.00013538826607550902,0.04210244804837557,0.0005954185303912137,0.0007530751363601868,-0.0008863080658330818,0.0032156863163858873,0.22738336004852508,-0.00013538826607550902,0.0032156863163858873,0.22738336004852508
group_5s_04,5,5000.0,-0.0005788207500322384,0.04512144091399117,0.0006381135369438257,0.0004403315029109594,-0.0010179722150773984,0.01282806440369591,0.9070811329351144,-0.0005788207500322384,0.01282806440369591,0.9070811329351144
group_5s_05,5,5000.0,-0.00036996109946707545,0.037111327830233846,0.0005248334313519079,0.00031835495042174095,-0.0006886253266615447,0.009968953446221767,0.7049114583156414,-0.00036996109946707545,0.009968953446221767,0.7049114583156414
group_5s_06,5,5000.0,0.0005167091993503181,0.035436687569821136,0.0005011504416681913,0.0011462806750837263,-0.000627879412960558,0.014581193525276386,1.0310460819516312,0.0005167091993503181,0.014581193525276386,1.0310460819516312
group_5s_07,5,5000.0,0.00023406158081012984,0.03836436090497977,0.0005425539950359853,0.000972348389124491,-0.0007359120938237703,0.0061010160286483015,0.4314069805985034,0.00023406158081012984,0.0061010160286483015,0.4314069805985034
group_5s_08,5,5000.0,0.0010362316092078494,0.03676546804251991,0.0005199422353272626,0.0017148794428899798,-0.0006758498201927762,0.02818491547583263,1.9929744860130922,0.0010362316092078494,0.02818491547583263,1.9929744860130922
group_5s_09,5,5000.0,-0.00016778143219287056,0.060502301529021696,0.0008556317537712892,0.001662964360007713,-0.0018302642451543307,0.0027731413178123366,0.1960907031013702,-0.00016778143219287056,0.0027731413178123366,0.1960907031013702
group_5s_10,5,5000.0,0.0006071883931018096,0.043200449774900916,0.0006109466197228259,0.0015438102827827318,-0.0009331394303768683,0.01405514054287881,0.993848518839958,0.0006071883931018096,0.01405514054287881,0.993848518839958
group_5s_11,5,5000.0,0.0008580755806609774,0.03473734250892626,0.0004912602089692295,0.0014643812047699899,-0.0006033414822912278,0.024701819963357376,1.7466824403739236,0.0008580755806609774,0.024701819963357376,1.7466824403739236
group_5s_12,5,5000.0,0.0007285091856031878,0.045146727302648584,0.0006384711404816533,0.0017532779247549399,-0.0010191134930698576,0.016136478303720787,1.1410213233030566,0.0007285091856031878,0.016136478303720787,1.1410213233030566
group_5s_13,5,5000.0,0.0009259258037084273,0.035836098342625106,0.0005067989629867642,0.001570339378360055,-0.0006421129722111488,0.025837796147776735,1.8270080867008587,0.0009259258037084273,0.025837796147776735,1.8270080867008587
group_5s_14,5,5000.0,0.001281816959055937,0.04973280472241646,0.0007033280693329406,0.002524030439814806,-0.0012366759327790044,0.025774073395023578,1.8225022076420954,0.001281816959055937,0.025774073395023578,1.8225022076420954
group_5s_15,5,5000.0,0.0005485615988630732,0.04298509520460513,0.0006079010461825127,0.0014738145448605978,-0.0009238592048744834,0.012761669975417526,0.9023863378882494,0.0005485615988630732,0.012761669975417526,0.9023863378882494
group_5s_16,5,5000.0,-0.00034286326821209023,0.056890854605814646,0.0008045581815853893,0.0012760135805676529,-0.0016182846688899708,0.00602668514276541,0.4261509932525638,-0.00034286326821209023,0.00602668514276541,0.4261509932525638
group_5s_17,5,5000.0,-5.457981167511505e-05,0.04262648306783871,0.0006028295047080459,0.0008535366001134014,-0.00090850852936637,0.001280420239883572,0.09053938343901796,-5.457981167511505e-05,0.001280420239883572,0.09053938343901796
group_5s_18,5,5000.0,4.375234621545321e-05,0.037874611894061556,0.0005356278981019919,0.0007600870579135381,-0.0007172431130628946,0.001155189295083265,0.08168421841074842,4.375234621545321e-05,0.001155189295083265,0.08168421841074842
group_5s_19,5,5000.0,0.0007545189165359956,0.05197028913557697,0.0007349708773598406,0.0021088632865398907,-0.0013504554764177349,0.014518274365717919,1.0265970255125962,0.0007545189165359956,0.014518274365717919,1.0265970255125962
group_5s_20,5,5000.0,0.0007676143011735581,0.03430919312876286,0.00048520526236774244,0.0013580245858518438,-0.0005885603665733744,0.022373429135820574,1.5820403460335406,0.0007676143011735581,0.022373429135820574,1.5820403460335406
group_5s_21,5,5000.0,0.0015643710485248596,0.0483335842129247,0.0006835401031202022,0.002740126450121476,-0.0011680676814339419,0.03236612955565868,2.2886309689568587,0.0015643710485248596,0.03236612955565868,2.2886309689568587
group_5s_22,5,5000.0,0.0004905439422265845,0.041176423708051114,0.0005823225685794693,0.0013408325127782926,-0.0008477489346924769,0.011913223588931298,0.842392118552486,0.0004905439422265845,0.011913223588931298,0.842392118552486
group_5s_23,5,5000.0,0.0012751846362804575,0.0454227331721699,0.0006423744529213695,0.0023131533364614248,-0.001031612344415072,0.028073709951512815,1.9851110679778976,0.0012751846362804575,0.028073709951512815,1.9851110679778976
group_5s_24,5,5000.0,0.001281816959055937,0.04973280472241646,0.0007033280693329406,0.002524030439814806,-0.0012366759327790044,0.025774073395023578,1.8225022076420954,0.001281816959055937,0.025774073395023578,1.8225022076420954
group_5s_25,5,5000.0,0.00041021955598069537,0.032608310996234936,0.00046115115656955173,0.0009429950512325208,-0.0005316509730135882,0.012580214781074085,0.8895555180480724,0.00041021955598069537,0.012580214781074085,0.8895555180480724
